,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,CDD,HDD
2022-01-27,-0.5,-8.3,-3.9,-3.6,-13.3,-7.8,-14.2,45.1,0.0,0.0,0.0,0.0,0.0,15.7,159.5,1028.9,31.0,15.8,242.7,21.1,6.0,0.84,0.0,40.0
2022-01-28,0.2,-1.7,-0.7,0.1,-7.0,-3.4,-6.2,68.3,1.619,100.0,29.17,7.7,2.6,22.1,5.9,1019.5,100.0,8.3,142.9,12.1,1.0,0.88,0.0,34.0
2022-01-29,-1.6,-10.4,-7.1,-6.8,-19.7,-15.1,-12.2,70.3,14.284,100.0,66.67,6.8,12.2,30.3,330.7,1006.5,92.7,6.1,133.8,11.6,1.0,0.91,0.0,45.0
2022-01-30,-3.7,-10.8,-7.4,-8.9,-20.4,-13.7,-17.0,46.5,0.0,0.0,0.0,1.3,15.3,29.1,285.4,1015.6,20.0,16.0,248.4,21.6,6.0,0.95,0.0,46.0
2022-01-31,-1.1,-6.7,-3.9,-1.3,-11.0,-6.6,-13.8,46.3,0.0,0.0,0.0,0.0,7.9,11.7,38.6,1027.1,30.7,16.0,228.1,19.9,6.0,0.98,0.0,40.0
2022-02-01,4.2,-5.4,-0.7,1.9,-10.0,-4.3,-8.0,58.3,0.0,0.0,0.0,0.0,3.2,18.1,39.7,1033.7,33.1,16.0,247.7,21.7,6.0,0.0,0.0,34.0
2022-02-02,8.3,1.1,4.1,8.3,-2.0,2.0,1.3,81.9,0.0,0.0,0.0,0.0,2.3,14.4,48.8,1030.6,78.8,14.0,197.5,16.9,4.0,0.05,0.0,25.0
2022-02-03,10.0,5.1,6.9,10.0,3.4,6.1,6.0,93.5,5.495,100.0,70.83,0.0,1.0,11.0,256.8,1023.5,100.0,8.6,137.6,11.8,1.0,0.08,0.0,20.0
2022-02-04,12.9,-1.2,5.1,12.9,-4.0,3.4,3.6,89.9,11.9,100.0,79.17,1.5,0.7,19.9,337.5,1013.3,100.0,12.7,140.7,11.8,1.0,0.11,0.0,23.0
2022-02-05,0.4,-5.2,-2.8,0.4,-9.2,-5.1,-9.3,62.1,0.0,0.0,0.0,0.0,2.4,11.8,315.8,1024.9,57.4,15.9,253.1,21.6,6.0,0.14,0.0,38.0
2022-02-06,1.5,-6.8,-2.8,1.5,-12.4,-6.3,-9.6,60.1,0.0,0.0,0.0,0.0,0.1,16.3,63.5,1036.0,7.0,16.0,259.9,22.6,7.0,0.18,0.0,38.0
2022-02-07,3.8,0.5,2.3,3.8,-3.2,-0.3,0.2,86.6,0.384,100.0,37.5,0.4,0.1,16.6,50.8,1025.1,100.0,11.1,141.9,12.0,1.0,0.21,0.0,28.0
2022-02-08,8.7,0.7,3.9,7.2,-3.2,1.6,-1.6,69.1,0.128,100.0,12.5,0.0,0.1,16.6,269.7,1014.4,48.6,15.8,232.6,20.0,6.0,0.25,0.0,25.0
2022-02-09,7.8,-1.1,3.1,6.2,-5.1,0.8,-4.2,59.8,0.0,0.0,0.0,0.0,0.0,14.6,231.8,1017.7,0.2,16.0,255.7,22.0,6.0,0.27,0.0,27.0
2022-02-10,12.0,3.8,7.4,12.0,1.7,6.4,-1.7,55.9,0.0,0.0,0.0,0.0,0.0,35.1,263.9,1012.2,33.0,16.0,240.7,20.7,6.0,0.31,0.0,19.0
2022-02-11,13.4,2.9,8.7,13.4,1.5,8.3,-2.9,45.1,0.0,0.0,0.0,0.0,0.0,20.5,198.4,1014.7,20.7,15.9,264.4,22.6,6.0,0.34,0.0,17.0
2022-02-12,13.9,6.7,11.1,13.9,4.2,10.7,-1.6,41.7,0.0,0.0,0.0,0.0,0.2,29.6,267.2,1014.4,11.5,16.0,232.7,19.8,5.0,0.37,0.0,13.0
2022-02-13,6.1,-1.8,1.3,5.2,-5.8,-1.8,-2.9,75.4,1.171,100.0,41.67,0.4,0.8,16.4,40.4,1019.9,100.0,9.8,133.3,11.3,1.0,0.4,0.0,30.0
2022-02-14,-0.9,-6.8,-4.1,-3.4,-12.3,-8.1,-13.5,48.5,0.0,0.0,0.0,0.0,0.7,17.0,291.6,1022.1,14.9,15.9,273.1,23.8,7.0,0.44,0.0,40.0
2022-02-15,1.0,-7.2,-3.4,-2.0,-12.8,-7.6,-13.8,45.8,0.23,100.0,4.17,0.2,0.3,20.0,262.8,1037.0,0.2,16.0,275.7,23.9,7.0,0.47,0.0,39.0
2022-02-16,6.8,-1.6,3.1,5.7,-5.1,0.7,-2.9,65.0,0.0,0.0,0.0,0.0,1.3,20.1,199.5,1037.2,10.6,16.0,228.8,19.8,6.0,0.5,0.0,27.0
2022-02-17,17.8,8.6,13.1,17.8,5.8,12.7,6.8,66.4,3.33,100.0,8.33,0.0,1.6,24.0,241.3,1019.5,75.0,16.0,223.1,19.0,5.0,0.54,0.0,9.0
2022-02-18,15.7,-0.7,7.9,15.7,-4.8,6.5,-0.5,58.6,7.421,100.0,25.0,0.0,0.0,30.7,269.9,1007.4,48.5,16.0,273.9,23.3,7.0,0.57,0.0,18.0
2022-02-19,5.6,-2.9,0.3,1.1,-6.2,-3.3,-9.2,49.8,0.0,0.0,0.0,0.0,0.0,26.0,257.3,1017.5,25.8,15.8,204.9,17.6,5.0,0.61,0.0,32.0
2022-02-20,3.7,-5.1,-1.1,0.2,-11.7,-5.3,-11.1,47.3,0.0,0.0,0.0,0.0,0.0,22.1,239.7,1029.8,0.4,16.0,276.9,23.6,7.0,0.64,0.0,34.0
2022-02-21,12.8,0.7,5.4,12.8,-3.8,3.5,-3.1,56.2,0.0,0.0,0.0,0.0,0.0,16.5,228.7,1027.6,0.5,16.0,284.9,24.4,7.0,0.68,0.0,23.0
2022-02-22,13.9,3.8,8.7,13.9,-0.4,7.1,6.4,86.1,1.547,100.0,33.33,0.0,0.0,25.1,41.6,1023.1,66.2,12.9,177.0,15.0,6.0,0.71,0.0,17.0
2022-02-23,19.4,3.8,13.8,19.4,1.2,13.6,7.1,66.5,0.0,0.0,0.0,0.0,0.0,22.6,269.4,1016.0,44.9,16.0,194.6,16.4,5.0,0.75,0.0,8.0
2022-02-24,2.8,-0.1,1.0,1.0,-4.2,-2.4,-9.3,46.3,0.0,0.0,0.0,0.0,0.0,21.1,30.9,1030.6,57.8,16.0,172.6,15.0,3.0,0.79,0.0,31.0
2022-02-25,6.1,-1.7,1.7,4.3,-6.2,-2.0,-2.3,76.4,10.969,100.0,50.0,1.8,0.7,27.1,8.9,1020.8,78.5,12.8,160.7,13.6,5.0,0.82,0.0,29.0
2022-02-26,3.8,-3.4,-0.1,0.0,-7.8,-3.7,-8.9,52.2,0.0,0.0,0.0,0.0,0.0,20.1,271.3,1028.8,13.8,16.0,286.9,24.9,7.0,0.86,0.0,33.0
2022-02-27,9.3,-1.9,3.4,6.5,-6.8,-0.5,-7.4,47.3,0.699,100.0,4.17,0.0,0.0,34.6,265.7,1017.0,15.6,16.0,293.0,25.2,7.0,0.89,0.0,26.0
2022-02-28,4.2,-1.3,1.2,2.4,-5.2,-1.5,-11.8,39.1,0.0,0.0,0.0,0.0,0.0,14.9,307.1,1024.1,14.7,16.0,312.6,27.0,8.0,0.93,0.0,30.0
2022-03-01,7.9,0.6,4.4,6.7,-2.8,2.0,-3.4,58.2,0.0,0.0,0.0,0.0,0.0,20.2,189.8,1020.9,74.8,15.9,169.2,14.6,3.0,0.96,0.0,25.0
2022-03-02,12.1,5.0,7.9,12.1,3.1,6.8,-1.2,55.0,0.0,0.0,0.0,0.0,0.0,16.3,261.2,1015.0,27.4,16.0,306.4,26.5,7.0,0.0,0.0,18.0
2022-03-03,7.1,-3.2,4.6,5.5,-9.7,2.2,-6.8,46.5,0.501,100.0,12.5,0.0,0.0,23.1,286.4,1018.1,30.7,16.0,316.5,27.5,8.0,0.03,0.0,24.0
2022-03-04,4.2,-5.1,-0.4,0.9,-10.5,-4.1,-12.0,42.2,0.0,0.0,0.0,0.0,0.0,16.5,256.7,1032.9,0.5,15.9,317.5,27.5,8.0,0.06,0.0,33.0
2022-03-05,7.8,0.7,4.1,7.0,-2.3,2.3,-5.2,51.7,0.0,0.0,0.0,0.0,0.0,16.4,190.4,1031.8,19.8,16.0,244.5,21.1,5.0,0.1,0.0,25.0
2022-03-06,19.2,6.1,12.5,19.2,4.1,11.8,8.5,76.9,0.763,100.0,12.5,0.0,0.0,28.7,269.2,1017.5,67.9,15.8,176.4,15.3,4.0,0.13,0.0,10.0
2022-03-07,20.8,14.1,17.9,20.8,14.1,17.9,11.0,64.1,0.527,100.0,12.5,0.0,0.0,35.9,260.3,1007.1,43.2,16.0,190.5,16.6,4.0,0.16,0.0,0.0
2022-03-08,11.6,5.0,7.3,11.6,2.5,5.7,-5.7,39.9,0.23,100.0,4.17,0.0,0.0,16.2,299.4,1017.6,23.3,16.0,303.7,26.2,7.0,0.19,0.0,19.0
2022-03-09,5.6,2.1,3.5,5.0,-2.8,0.4,-0.2,78.6,6.185,100.0,54.17,3.0,1.0,22.0,46.4,1017.7,82.6,12.7,125.0,10.6,1.0,0.22,0.0,26.0
2022-03-10,9.4,1.6,5.0,8.1,-1.1,3.5,0.1,71.8,0.0,0.0,0.0,0.0,0.6,14.2,263.8,1021.2,17.7,14.3,266.6,22.9,7.0,0.25,0.0,24.0
